itching,skin_rash,nodal_skin_eruptions,continuous_sneezing,shivering,chills,joint_pain,stomach_pain,acidity,ulcers_on_tongue,muscle_wasting,vomiting,burning_micturition,spotting_ urination,fatigue,weight_gain,anxiety,cold_hands_and_feets,mood_swings,weight_loss,restlessness,lethargy,patches_in_throat,irregular_sugar_level,cough,high_fever,sunken_eyes,breathlessness,sweating,dehydration,indigestion,headache,yellowish_skin,dark_urine,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,constipation,abdominal_pain,diarrhoea,mild_fever,yellow_urine,yellowing_of_eyes,acute_liver_failure,fluid_overload,swelling_of_stomach,swelled_lymph_nodes,malaise,blurred_and_distorted_vision,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,weakness_in_limbs,fast_heart_rate,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,neck_pain,dizziness,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,excessive_hunger,extra_marital_contacts,drying_and_tingling_lips,slurred_speech,knee_pain,hip_joint_pain,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,spinning_movements,loss_of_balance,unsteadiness,weakness_of_one_body_side,loss_of_smell,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,passage_of_gases,internal_itching,toxic_look_(typhos),depression,irritability,muscle_pain,altered_sensorium,red_spots_over_body,belly_pain,abnormal_menstruation,dischromic _patches,watering_from_eyes,increased_appetite,polyuria,family_history,mucoid_sputum,rusty_sputum,lack_of_concentration,visual_disturbances,receiving_blood_transfusion,receiving_unsterile_injections,coma,stomach_bleeding,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,blood_in_sputum,prominent_veins_on_calf,palpitations,painful_walking,pus_filled_pimples,blackheads,scurring,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,blister,red_sore_around_nose,yellow_crust_ooze,prognosis
0.6536867046748267,0.9211882666782438,0.3504000798623078,0.9273316604017389,0.5831192521094322,0.7465340233226049,0.060966833457755776,0.9966917606102161,0.03057745655234967,0.19883508348419676,0.9298264178115716,0.5497716930972253,0.6944597580941512,0.10988622484855914,0.587923375937014,0.15752469802809743,0.3627151079085279,0.06016804713361723,0.954068608652509,0.9755343730139553,0.9645534419291453,0.8088833871729001,0.7160299799775547,0.21880488190814906,0.18165702726282162,0.5633369159846833,0.4093602573260403,0.8101380177759879,0.8282881028225819,0.7325218913324198,0.13816488233444557,0.2262665869477012,0.6321490736220381,0.34262343551907104,0.514440900981662,0.13095104960678883,0.8773083087459463,0.82337104214947,0.11731242393862107,0.9005621423766218,0.4323636535218902,0.6959848520968707,0.28644155850149977,0.9885279956908768,0.7395617418354677,0.2951640938437734,0.7021981665009297,0.8399492648168901,0.7375932464061546,0.29736821911021794,0.9524166661856631,0.25169883489395195,0.8196757748617118,0.4616445125350863,0.9333745628972648,0.052879157363463936,0.5852812566727129,0.7653500425521128,0.014789781596249107,0.25022478135851833,0.9649061967632926,0.09098532990066688,0.44928986495974865,0.28534428550705115,0.4718771675595227,0.2978967883338235,0.39126457414138816,0.4936763684193648,0.3674159964170898,0.6644756036931374,0.3445500348746654,0.5659296342546711,0.23900776690310654,0.29877430535368876,0.6493332523911978,0.407155920769112,0.9288397012412991,0.9243275129079653,0.6239924850888857,0.24941049512202884,0.8157123239073678,0.6699144933784535,0.9441019594383402,0.9108379027881658,0.7193273539724802,0.34734799460352017,0.42793353640390297,0.20842810934075584,0.6386048788518789,0.35914443812468266,0.6842650230241487,0.593790946533224,0.2855829693223024,0.01478552625522056,0.8420716428847472,0.6369502931181033,0.25611696065402845,0.3053350995903312,0.19501957473015186,0.41397828589927954,0.36921994316459805,0.29464999491699395,0.7314950906743991,0.21005428699006823,0.9769987892302379,0.5689397155651152,0.8674472173926431,0.5104624989426148,0.9358671671117057,0.6779652871951964,0.52303030875066,0.697554104579683,0.4305212078862748,0.1363063735962654,0.1396537394174514,0.5889689062661552,0.9256673691829665,0.8890368229727166,0.9449055333886758,0.547413300584924,0.4350029985737267,0.8308208806038234,0.4301471376959546,0.4931813509814388,0.6618927252547475,0.38056521752619443,0.21543564393162806,0.3707663825854881,0.6437535547420206,0.23688223426548427,0.7882352439365568,0.022956874804062055,0.7100573922414749
0.296225366077868,0.008197496357405187,0.7581401459253035,0.5276972636936959,0.7922984102806393,0.6152338311925604,0.8128815419572889,0.005833800045670912,0.09499904425688854,0.5289256519234148,0.5679784361696957,0.5238485279336832,0.11803372471873796,0.7670043383149504,0.5968503107165679,0.5528608343296253,0.8526379333056405,0.8230558421683086,0.3334917653408286,0.5504017413633093,0.9820070380052043,0.8749400926510583,0.9529988007334221,0.5525486561356548,0.9885865492544887,0.11970100793788796,0.042151130919915736,0.9861603088164441,0.4000657124620217,0.014562476748080533,0.0658502797219157,0.24019288759436774,0.2119791180367132,0.2744832828767402,0.634898525009391,0.7339008665986568,0.7271711706295859,0.5480805580201378,0.03517555676878714,0.22752956357635834,0.6805721167947583,0.9973440988558203,0.8424028103823543,0.5869139166575403,0.06110385838834631,0.3253467882307636,0.14468041189086311,0.7167100313430433,0.4867707206504226,0.235778620452592,0.8333141276554428,0.323122733875001,0.9259024576837941,0.8454321496684839,0.8393903813525014,0.4330087282429005,0.43545774421421957,0.6067978758418835,0.7679690880800016,0.6584683392203519,0.6513235300048498,0.7726996326963643,0.18935670148491957,0.6732045612049659,0.2823599236115931,0.9307685119813826,0.8171923543182685,0.7845125526298219,0.5742859322277143,0.708744520730724,0.48429945052571155,0.9955762862012119,0.391164695342732,0.3661245198497286,0.2831716696066202,0.572406420758396,0.3980149461423744,0.4200135677283825,0.36783155481350216,0.344814182381193,0.8193140740057866,0.12203337203401576,0.6118575292146231,0.5979979740876937,0.4212604159492609,0.379964245724113,0.8125144318177122,0.6384196189703506,0.09897095941557899,0.32293268281481946,0.9019540423157196,0.3749960883486644,0.8300837336171316,0.8569230338511009,0.6885479728155586,0.9587105721455401,0.7323848521629825,0.5453892608526028,0.09354325685808074,0.8615497064992753,0.07767061829472455,0.8821140263523016,0.32052608656538506,0.6991429526271711,0.33264757283622104,0.49904582095098604,0.9624981933784245,0.5576826389476879,0.9101290250203629,0.3015238847965852,0.8861897709751021,0.41059525301948163,0.3556561854538025,0.12177554285312242,0.18725216071645912,0.23596367124134587,0.29757719971814356,0.849151901874786,0.28546680745773345,0.2917208330596177,0.8828968727353046,0.2945931472586426,0.2908251231335207,0.0523737328552093,0.895293565505209,0.18608923619054063,0.23235683423518472,0.7353367604519311,0.6645472786670922,0.0900764968090586,0.4342073621891349,0.13869166426434298,0.9536648733049224
0.5252421986630792,0.33072017171935253,0.8653850960184291,0.020941066134645192,0.5206344716141477,0.46545960365413974,0.440146044686773,0.36411585644211386,0.9617947009783764,0.6778344526823481,0.5217573317263485,0.6784627079686495,0.16577940687268233,0.25053076233785176,0.8163912683572235,0.020705980625636666,0.268673632064675,0.135152885118482,0.7114669391533811,0.5476196797415526,0.9031747333890618,0.9689499318229584,0.40470086852490217,0.73677610172346,0.49428624519065323,0.8632135549148687,0.36162719211310235,0.2026580289665343,0.7085065490492827,0.698864031418553,0.5013501273191274,0.9254814225318693,0.7760932149125963,0.8572124322846796,0.9901536021374194,0.20380510449740563,0.9918302837691456,0.5853489429346244,0.8812872293341895,0.6961011889421251,0.8976575982181654,0.860598289248341,0.6001217346998868,0.7625478531583427,0.5154823731579606,0.9194731023534517,0.9372960564863748,0.8146021701932601,0.9896477714550823,0.08327222004729573,0.1513829572950378,0.6626041348563558,0.10547533642663476,0.6837555317594971,0.4562988438784835,0.9128781013503275,0.10010330140359558,0.0664836556812326,0.36759282144991634,0.5267284030816908,0.19563424091052084,0.10881300580852371,0.6287034063194056,0.5324962772615764,0.13225984798212742,0.35679616778962064,0.354501838200165,0.7599198810563139,0.6701390847257582,0.4313502156323661,0.3470942867674518,0.014625324144295404,0.5946849887090597,0.08166954749997224,0.2349749262186024,0.5692419970178623,0.3914433748934112,0.3461137712216089,0.6866711479702496,0.4978255027431556,0.9415194090458713,0.5144857117400786,0.9422258702148343,0.3634328265447859,0.18025584427707375,0.8620380288181827,0.38357349902941906,0.03974834844907582,0.5502645358827949,0.6475364685816524,0.5028556061426879,0.918821962034419,0.5396842032211493,0.7377371230360054,0.2967574570146295,0.710706638399615,0.9273658852465749,0.5789371637552309,0.593867902586973,0.202220817604307,0.8739713631669113,0.2383095086899617,0.11551208294128668,0.07147854000932052,0.9008717699763332,0.5299167955880353,0.25414900225501436,0.4784072902475536,0.7519867008707273,0.5597358400074967,0.4601691497672299,0.9926916278460379,0.48550982932856646,0.5475423276615458,0.2958665094914089,0.534526822297944,0.16316289669061712,0.18639365265246832,0.5016750611775634,0.1270899740096032,0.35509126935574564,0.2910749752778349,0.24517371733888382,0.5340252540084665,0.45213573060855705,0.39845506397303987,0.48888185753695856,0.8756438207423636,0.5969260314871577,0.35526022094436016,0.2527379320626565,0.1881798428989716,0.5422710999891937
0.846913013221192,0.7247565278121217,0.9396949551102226,0.2968921078438632,0.423372128394954,0.3514273450394242,0.017105300098169796,0.8039599184970556,0.27453977963133724,0.6715815021130551,0.15524290217224035,0.4666800462617855,0.014546841307282565,0.6391682110194714,0.19911048242377682,0.933501152943771,0.3799659968966954,0.5246861942890412,0.9823420711167574,0.9395181214668964,0.5909430163810195,0.7783351309559345,0.5000559982530959,0.19821210660616373,0.5415830995537935,0.6252161690389908,0.3128362466987301,0.4445108031370689,0.18103426062204198,0.8460945054297024,0.4531644184210666,0.9579232685261818,0.061226917468124475,0.004504731197922385,0.49716594886399623,0.9337147900860907,0.6444050359339225,0.722877551551471,0.1131933361280879,0.36488549611409926,0.47277005258864946,0.5009008010536503,0.4860533318581788,0.6173383461956095,0.9860361304350045,0.6219723582086754,0.23157813317749232,0.3581901824157584,0.915203616273514,0.12530371962387343,0.32617285179495714,0.7359474955590719,0.29609775214740486,0.6298033467156876,0.5737089824531949,0.44563495433628875,0.7211192289569464,0.8018799559268233,0.5902143474566269,0.41596058603183483,0.03144551278577301,0.22057488843806528,0.7527130331889241,0.4953438931864005,0.5898486318880295,0.3356161884591121,0.47120635001449507,0.886625927542107,0.9999507454270488,0.43195112983429795,0.21206097116710576,0.897793402183741,0.23174566675123098,0.10200856458831464,0.3702845981149495,0.5718247174627452,0.23429565235372596,0.44896475726045426,0.6344726751893847,0.22155996395955813,0.9260024859917663,0.8670398155151423,0.10136725106103495,0.6665852072535987,0.18038177036376069,0.1521052446819795,0.7489010139687247,0.7017823965591166,0.3385753173274667,0.35111529646269846,0.27111339472296325,0.8644319752461904,0.6187856584246335,0.28281659933635794,0.8454417352002898,0.2392597661360809,0.49347981697890886,0.5745831238583952,0.057356919867555756,0.7541614157721526,0.05813677328750011,0.9861039385833021,0.9306907871506093,0.28040379232039325,0.6200756244530626,0.7544431895525273,0.48455293803600386,0.49248286592558643,0.04655750815355919,0.5378360837703089,0.2660668583665168,0.1859070189738773,0.7692453714984492,0.8343844545232476,0.8698565715753376,0.011267291746136165,0.13588354673396763,0.09891323189424461,0.10170511689518735,0.05994190940634736,0.5664141613418664,0.2941234721835776,0.8879693582659888,0.8087238437300582,0.6742788423562793,0.9945516954832796,0.18873645862071242,0.5377061635856996,0.6342286158669165,0.16143777362826772,0.08652339504380979,0.23377669804295986,0.4636894596597618
0.4489048061705506,0.7907268302466723,0.29642479867109983,0.5280186574096036,0.004745737522885429,0.008213611115053698,0.5286766075310516,0.5130605087150374,0.1774551408683852,0.8941967250453143,0.6217263907771274,0.7470917684827512,0.876953235379876,0.9955290191932431,0.6096051767162952,0.6296681143434536,0.22047249392141877,0.29343393806526885,0.22163632405651246,0.6363122657043759,0.8181795962875622,0.5713417262468636,0.763023084370939,0.14877418368656847,0.35641724217965676,0.009782152601865102,0.6494145605182221,0.7372266884872849,0.1096535644963137,0.5457393675697063,0.26648047841478084,0.3724963118399157,0.28469659319653295,0.629818270369003,0.16414117035512754,0.03757456901041578,0.6406708806105674,0.6345168684149586,0.45969749854312214,0.8665292463144767,0.39219026051448225,0.6842691134268857,0.3888588087997543,0.0754368409819095,0.4309409844132953,0.12657503100818968,0.8633071746463483,0.38428586048208024,0.3984934576787439,0.601834824863323,0.4118404711814677,0.7166907848173679,0.3429702332187703,0.8191298583096762,0.7499111429752464,0.5324372258505643,0.42448883810767113,0.9402052072244769,0.233417527727098,0.5096623998609299,0.8562834717434262,0.7821337233623805,0.5416898738068218,0.5798687165517503,0.27272237579006864,0.22860019049889335,0.35737546900779027,0.9322742958812772,0.7147969526214006,0.5350884754118953,0.17700923334279273,0.8506373138255185,0.8820271112362313,0.49003978441490215,0.9727223625199497,0.6001679717582526,0.21700265382972606,0.9598604664164224,0.48119605546447464,0.8768975075187718,0.4030038788553204,0.39678447370598535,0.7002102135988313,0.11633252378037384,0.1526443330362418,0.16477845638981048,0.1961213943049428,0.008059408879943386,0.18705835798832737,0.04861009401891403,0.5759564296752931,0.939533646965234,0.4765927278052071,0.778990196588401,0.3219263030348688,0.9733341922792847,0.5085896552457752,0.9272774515439238,0.023546107034393526,0.473938068767238,0.7788014979254086,0.13355608881017433,0.9521516483139735,0.6876110986926635,0.6730101297868066,0.1846162623485471,0.815541076047317,0.42804517463268255,0.25041074427470233,0.7694018815922403,0.7098302662667224,0.017800067682603338,0.6722439802949846,0.6198450663949563,0.5179129302745895,0.06437419354578855,0.6539173032095738,0.19156595713327296,0.14724514364464902,0.2938941404512151,0.6706774671644901,0.2897197861544891,0.8600007809119464,0.48584226808781916,0.12611397396424717,0.6696345374025883,0.15916191593929674,0.9711998920765711,0.6331425726188137,0.8012956842229032,0.8386030623059564,0.18053784323246702,0.9757586567009467
0.9913140384490244,0.21308082316885513,0.8154324826256851,0.8693527228745058,0.6495927738936544,0.1065029096989748,0.8968570727137593,0.4166816018273566,0.5026973339816294,0.03966477218957132,0.8412554399038601,0.541521836441196,0.613193255775944,0.23753056283132112,0.5004421334674797,0.5563390180953227,0.2993647388738476,0.4296508229330772,0.2963025818656255,0.6449813225394379,0.2527131394202562,0.5867537518518141,0.12639479852933688,0.9617750192799552,0.7249871577147179,0.8448597136277602,0.9458639059977585,0.9576041795309728,0.09174793440585416,0.709211544929313,0.824090789948247,0.4206918219413246,0.47164325081368186,0.08494001293181919,0.07794043440214404,0.08060179108368071,0.3611803177402746,0.16704207040703956,0.9429944281267333,0.1435248085860682,0.34868705168370473,0.5128937802044526,0.7625076199433892,0.47460267907122,0.977036192585763,0.276501844144621,0.1310029855133097,0.8252490521868813,0.20749747704868138,0.20078583057224186,0.09369752626557704,0.40140666428899163,0.5207898841005939,0.66157002319185,0.02911798447343228,0.23362724030513704,0.8911665196177969,0.41862056336224907,0.22676174237547497,0.9378371306440362,0.62253887530413,0.44308491888723955,0.5203685871180236,0.6203012173319675,0.8810406609581501,0.45863444486284777,0.22077558577870127,0.3415471271999362,0.9119714819324166,0.6664336606680812,0.6785700351556596,0.5993712418603424,0.7552371120207197,0.4025424404201696,0.6029822786523616,0.6198822431273571,0.38421172677080606,0.868140397862097,0.3954804716390403,0.590797994924141,0.8802637795858071,0.9943208765832611,0.9537537486422097,0.5605220356508825,0.7966873882849932,0.5929790052914654,0.6454236116967285,0.6251744027951324,0.6440223571232316,0.1457955541898288,0.2886715710266269,0.142673200649017,0.018688682231409515,0.3909004158171494,0.6412216258937093,0.9287545843570628,0.5450306722925559,0.3754929072133031,0.013611819586655916,0.306330921067858,0.7280419714264404,0.8639396534979119,0.7285802761056127,0.8429349967746883,0.0032138777147712183,0.9107194932033092,0.5216226386939038,0.4964995582007562,0.7281781658304092,0.2093157310729915,0.5074158158013123,0.5047252932043617,0.3814691488607094,0.4346352275760694,0.13758283692623896,0.5062706840047597,0.3584554861426159,0.6168769831335522,0.5367434097086102,0.40647764033946077,0.24441035324251048,0.6999477587573188,0.3173637889218317,0.34770939137211665,0.24763852582333545,0.7387957825417572,0.3272102363551185,0.4399884039215357,0.17196972362815666,0.8433267322005056,0.46855883010822286,0.4661971499829448,0.36190969534989126
0.5861088619621309,0.7973575514327753,0.47378999968016633,0.21251587717080334,0.7847231459904673,0.38215629013775543,0.8530554643236307,0.4430465008308868,0.850416702636456,0.1833607287866934,0.7197871902960534,0.3132345406896685,0.8930103556464762,0.4135905272307385,0.9188262974426278,0.544200336346252,0.5024099678614306,0.5501807969588898,0.7894762824656896,0.755757143249116,0.3130451362321015,0.05725591775172334,0.4488100893215555,0.4334182397495723,0.6268946021307671,0.8329414425557483,0.13321339421112632,0.28969573578590047,0.6111304442136677,0.9406621219723615,0.5862821373221869,0.15402838460668555,0.4383475921077734,0.8608330222258606,0.755170728076668,0.3701015093952077,0.6391567874710872,0.23913704530532653,0.7999650741464406,0.9476350138017199,0.3358439535071729,0.28247918816942374,0.9576797248152847,0.15569064690165546,0.27866015195839333,0.05200546575706666,0.29806791386885234,0.7431721778781992,0.5303767841128091,0.7098167067016337,0.09860478243281356,0.5673591784001453,0.8908864537235373,0.1289470557333201,0.3241152399947125,0.9310200249514041,0.434292735412786,0.1371954744404421,0.42113428744295633,0.7393714616504081,0.24791948063859293,0.6397293003944479,0.9746935775223043,0.579028123338733,0.8454553834289823,0.9589827572716607,0.7574915015097237,0.6868654156374294,0.4267621436823613,0.5137616770212278,0.33930101946493885,0.827911768656857,0.3511869217027499,0.6685516093973289,0.18621149915244117,0.15883798332648247,0.22859619531548492,0.6362992372591241,0.0780962527069603,0.7507923280417524,0.1983340213207585,0.8809868327403676,0.03402580307214065,0.231846084394701,0.17517949469169825,0.5184765737087632,0.9575549614632457,0.7734632920967992,0.800054514140706,0.802036055792687,0.7789753071745446,0.844572557942252,0.4867930452363387,0.9613379986589223,0.6655280703145895,0.6364638030159063,0.9190748807096335,0.34899641716512564,0.9276252692454601,0.28893358424236404,0.9390386323940941,0.5936507427106981,0.3103763576398346,0.11849249833517805,0.35809767046869423,0.7000423578613273,0.22497830779913952,0.8014392638023079,0.6381898216302125,0.7225893882808041,0.5592606598037603,0.9240479085538542,0.29201857036037093,0.29383650335696876,0.8184041024191614,0.7682045564412097,0.09204485153012365,0.06980836226086173,0.25872330534760735,0.42458621532959373,0.3377176408658472,0.8194240680680933,0.13635371522770678,0.05643983498418914,0.14002082099274893,0.5474568725821689,0.4554439942559809,0.2529765623098549,0.2568151380827851,0.10693765047193171,0.9211326173372453,0.3587603505175617,0.5772783826034349
0.620182598946408,0.7615381034601241,0.07925073032884178,0.12655471698574283,0.07010184941924591,0.8632537157001211,0.049907421524029605,0.47978471525924515,0.5499171935307993,0.3636557984988965,0.6688896613389309,0.3320456365343153,0.6865457898153356,0.3499505946900413,0.6638281584667278,0.44473718568973974,0.9883213818215424,0.07437721734745306,0.45376522509704553,0.7281668722283069,0.6073250643698638,0.4487452069144636,0.5494973312824037,0.622269643006589,0.6662212757239772,0.06254326656521325,0.6167356379797688,0.25454850691956965,0.900067875412934,0.5708302097833402,0.9726294057826264,0.9011083167100121,0.6622796092332118,0.3537059278307346,0.2365453500244712,0.28549328798806184,0.7305434999587117,0.17458238942652415,0.8905097755813682,0.9743463752455652,0.8332021064854718,0.15313304548476403,0.4714622241360109,0.8214537294090318,0.031228595696112138,0.3854630858421124,0.9463978284157315,0.14221884897738468,0.6333530048965553,0.03897824524410154,0.14627744220234307,0.7248917390909663,0.8617373866417443,0.6197324819697678,0.6828630225238731,0.561776488119851,0.1227688059084352,0.22068353235138816,0.7831161535459173,0.9085544957255035,0.3564641630862212,0.1598261628295845,0.018290614209550804,0.694637983828182,0.48140731560550876,0.945366445372656,0.7607300790286379,0.2982611079578513,0.18033574927573792,0.7483212296706767,0.40105689309746506,0.9954410358284684,0.7617085788127886,0.19484359664990314,0.6571532870303135,0.6684320408912986,0.435285797942106,0.7934441450926356,0.9494658196904353,0.3303543023911495,0.9498998075298425,0.8099553110879221,0.2582698990811948,0.7614440663786479,0.5175939483617495,0.622956201415881,0.2990536469273817,0.8466406124349902,0.39074339866192176,0.3252146969922818,0.926544258481637,0.813454467681511,0.7090550239322587,0.8140964228731018,0.22799857401560686,0.4091892273199291,0.2035379926962344,0.9931312646268319,0.6458453765426734,0.6933533160198355,0.7178302683382949,0.35853303636560496,0.933299481506199,0.24295275909267777,0.6595205634096541,0.774488689729922,0.3365609757653897,0.8695932068638889,0.05986596134150013,0.4510569154386025,0.9674590060010523,0.0588875226632849,0.9114632633952291,0.3531321674795529,0.8240868765605879,0.11385062755188113,0.1995199899243707,0.7124864248579177,0.8601297533474823,0.8573604360915043,0.550794389239877,0.23805375160443898,0.05767674603246575,0.76669488783131,0.8964282673883393,0.22717252287683765,0.8180125004469984,0.43781363850764876,0.21313161641916722,0.15190814350770443,0.6026659702238698,0.5353116817474219,0.8513085767792697
0.5148828159136287,0.15628034627323628,0.32906713906750273,0.9541480446434879,0.23474490224459332,0.3334712205886149,0.4199352194661775,0.8074177682763028,0.803226680802122,0.9446689019621853,0.8305628562229648,0.685123246854498,0.562036050794177,0.18343773033465394,0.8425311215328309,0.9467485801880887,0.9635738500043219,0.02005573145134676,0.059789052692074574,0.7115462555557588,0.48109413807486756,0.36876316722364966,0.09417218508254865,0.6059714802068733,0.633969987401274,0.41919715555487214,0.380073324402881,0.516963445937222,0.6865845440049837,0.2816759121701443,0.8299150873666873,0.9709033850060141,0.9885204559639019,0.41756719585443947,0.6668182463206861,0.9411315767631259,0.24698115869042014,0.2888812144741658,0.9599269328063267,0.32847366769719855,0.030733037793792883,0.4796426473567439,0.9406785748890847,0.9156993262292905,0.5547182006035445,0.9563058179431593,0.5145739647605274,0.5156579212120632,0.5123452222334516,0.25403827776283017,0.09839586333851524,0.5138782731454958,0.3747625807485502,0.46897104321349836,0.7550552076338333,0.4972881500235835,0.17513028915260154,0.8579845052221611,0.6829636065317575,0.8555111841109837,0.32517190778080385,0.15040642728958187,0.9631957807439616,0.6475828195793089,0.4553592129962766,0.2085884119223156,0.5595769569636597,0.6450828673769972,0.44415085399907317,0.9471245245702338,0.13484070372288803,0.2767835537302741,0.35602173661352077,0.6379523647008138,0.9147147044652546,0.05841538416295311,0.02402419048641624,0.759664742110314,0.5770025847155154,0.4205743751992703,0.6071301705292628,0.8978944112981893,0.19329148436422516,0.6883708666367893,0.5342973967973608,0.9587939573869222,0.44830309915182065,0.3588716766160325,0.3965073959603701,0.5758997843403587,0.532057764835384,0.06897299314213401,0.6427513853456679,0.3505390037875371,0.8412607726658881,0.26882611862856476,0.596567362928547,0.8103083880834676,0.5653980141355749,0.1714625383164312,0.14062702293633278,0.5098962636034121,0.7085890606872866,0.717199949692755,0.4667019361929461,0.12701679071170346,0.6766718721427081,0.6429344947189879,0.13580057320102545,0.2888959388314125,0.9773933389917369,0.685452999174501,0.8395631452627136,0.26491211504626666,0.5052626260143334,0.01830158610128263,0.3701896652098787,0.7749642783178924,0.7367326617635842,0.09755495445919127,0.6055275647602707,0.9561032734466446,0.6328270538364321,0.9638750936982922,0.07071523005575975,0.740727806275489,0.334957642267243,0.5171862873843418,0.9236859552367299,0.521287328233798,0.40638329727552336,0.3295412097249819,0.10057144763542114
0.2598598666027161,0.35233277628320003,0.29719757942419434,0.6902594799133672,0.5483168613972603,0.6393903049458401,0.4776194262972595,0.13477626738039372,0.2678832058645124,0.6114454353256863,0.33205147856038375,0.2965222552836224,0.6022737823195227,0.7643230299012673,0.3041139089474588,0.6521391522496146,0.18127256931330105,0.7208925587724772,0.19829876257680668,0.21633212196233575,0.6575640550743146,0.798928832687465,0.6724546768289466,0.16820530204558115,0.22659485932774381,0.30083816554577314,0.2432840875281299,0.010199906024428218,0.7344463268635355,0.7801259685343627,0.48050528969262973,0.8005222793313037,0.41510069816012896,0.2746901268964721,0.5577261328709453,0.548547859323903,0.7871389902976466,0.8139890839942987,0.3972518788259426,0.9335870657587892,0.6895073533681326,0.4345044658721364,0.6408890544835683,0.42799100687519875,0.672416588244483,0.6667948669924983,0.0607145856951975,0.37067996068884124,0.9827968521733809,0.9795979342146159,0.3527055608553251,0.42038124472198546,0.017445367406927148,0.9288548285418784,0.27411322157989015,0.2620050894363739,0.44076365004982254,0.542826528192444,0.765630938500375,0.029794395667910756,0.255935549114757,0.1337030055694738,0.3232621059919103,0.030346060841902833,0.7540059495804461,0.566715769068291,0.08370853764539443,0.10692881088901607,0.15678971660490293,0.6354775967945855,0.08123366295021517,0.31497281859141824,0.8223547069162391,0.8085417185868378,0.11862570170824416,0.5821154013204487,0.9783533703420515,0.085301642559235,0.4821678003934161,0.8272084458335794,0.4572298612817778,0.6510864781464298,0.8013254453445628,0.6824800876926647,0.8334071637602852,0.13189093786439599,0.9571982084939662,0.31704446019422394,0.4540514611094918,0.8422221075788691,0.8894132806449513,0.7575031132106861,0.8740069538180325,0.14012096757349102,0.3379107549916158,0.3719336765648201,0.884658521630209,0.5938389216481865,0.8947893853657112,0.06538725508050369,0.38264863620084233,0.01280433569134487,0.4928807499913115,0.37021180969274614,0.12603041306286888,0.12547177348130656,0.8969134332305821,0.7032040181869639,0.6451175406758856,0.5478872000493045,0.6211017208779581,0.35434699245624235,0.9182041547376618,0.5305923316631176,0.8597065766747226,0.4242497386222368,0.04419468705391738,0.23222383031070093,0.6188375881480138,0.2721402236243383,0.16074180325355103,0.6369637381305139,0.19988084680547302,0.27389709718263944,0.30881160176705436,0.38457116490976917,0.6306637009741893,0.9752325852090019,0.36595085892541024,0.6672205427816698,0.3623757863954141,0.9968922729562014,0.46186421641039277
